url_len,url_num_hyphens_dom,url_num_dom_token,url_path_len,url_filename_len,url_longest_dom_token_len,url_average_dom_token_len,url_tld,url_domain_len,url_hostname_len,url_num_dots,url_num_underscores,url_num_equals,url_num_slashes,url_num_dash,url_num_semicolon,url_num_at,url_num_percent,url_num_plus,url_query_len,url_num_query_para,url_ip_present,url_entropy,url_count_consonants,url_num_digits,url_chinese_present,url_port,html_num_tags('iframe'),html_num_tags('script'),html_num_tags('embed'),html_num_tags('object'),html_num_tags('div'),html_num_tags('head'),html_num_tags('body'),html_num_tags('form'),html_num_tags('a'),html_num_tags('small'),html_num_tags('span'),html_num_tags('input'),html_num_tags('applet'),html_num_tags('img'),html_num_tags('video'),html_num_tags('audio'),Result_v1
46,2,5,1,0,17,8.2,1,45,45,4,0,0,3,2,0,0,0,0,0,0,0,4.178128653,29,0,0,0,1,11,0,0,50,1,1,1,15,0,4,22,0,11,0,0,malicious
89,1,3,13,12,18,10.66666667,1,34,34,3,0,1,3,1,0,0,0,0,41,1,0,4.903980638,51,18,0,0,0,1,0,0,88,1,1,1,26,0,18,17,0,2,0,0,malicious
41,0,4,26,0,3,3,0,15,15,3,0,0,5,0,0,0,0,0,0,0,1,4.41540072,15,18,0,0,0,7,0,0,37,1,1,1,7,0,10,3,0,2,0,0,malicious
48,0,3,25,0,15,7,1,23,23,2,0,0,7,0,0,0,0,0,0,0,0,4.307225051,31,2,0,0,0,0,0,0,26,1,1,1,1,0,8,2,0,4,0,0,malicious
58,4,3,1,0,47,18.33333333,1,57,57,2,0,0,3,4,0,0,0,0,0,0,0,4.463010176,31,7,0,0,0,7,0,0,23,1,2,1,7,0,8,3,0,4,0,0,malicious
183,1,3,10,9,19,10,1,32,32,3,0,2,3,1,0,0,0,0,140,2,0,4.680836787,73,72,0,0,0,2,0,0,5,1,1,1,1,0,1,1,0,1,0,0,malicious
36,0,3,1,0,24,11,1,35,35,2,0,0,3,0,0,0,0,0,0,0,0,4.365364221,24,3,0,0,0,22,0,0,47,1,1,1,6,0,11,8,0,4,0,0,malicious
27,2,3,1,0,18,8,1,26,26,2,0,0,3,2,0,0,0,0,0,0,0,3.819244739,20,0,0,0,0,0,0,0,0,1,1,0,7,0,0,0,0,0,0,0,malicious
43,0,3,21,11,11,6.666666667,1,22,22,3,0,0,5,0,0,0,0,0,0,0,0,3.919596202,28,0,0,0,0,35,1,1,63,1,1,2,55,0,34,11,0,3,0,0,malicious
25,0,2,13,0,8,5.5,1,12,12,2,0,0,4,1,0,0,0,0,0,0,0,4.13530321,18,0,0,0,0,3,0,0,55,1,1,1,13,0,6,4,0,2,0,0,malicious
23,0,3,13,0,4,2.666666667,1,10,10,2,0,0,5,1,0,0,0,0,0,0,0,4.053235913,15,1,0,0,0,0,0,0,20,1,1,1,3,0,5,10,0,2,0,0,malicious
34,0,2,18,9,12,7.5,1,16,16,2,0,0,4,0,0,0,0,0,0,0,0,4.157214971,24,0,0,0,0,2,0,0,41,1,1,1,18,0,1,13,0,4,0,0,malicious
19,1,2,8,3,7,5,1,11,11,1,0,0,4,1,0,0,0,0,0,0,0,3.912113891,15,2,0,0,0,6,0,0,63,1,1,1,7,0,10,1,0,3,0,0,malicious
60,0,2,39,13,17,10,1,21,21,5,0,0,7,1,0,0,0,0,0,0,0,4.245340222,37,1,0,0,0,1,0,0,6,1,2,1,2,0,0,3,0,5,0,0,malicious
52,4,3,6,5,31,14.66666667,1,46,46,2,0,0,3,4,0,0,0,0,0,0,0,4.461044694,32,0,0,0,0,3,0,0,0,1,1,1,0,0,0,1,0,1,0,0,malicious
24,0,2,8,7,12,7.5,1,16,16,1,0,0,3,0,0,0,0,0,0,0,0,4.082597923,17,0,0,0,0,2,0,0,41,1,1,1,18,0,1,13,0,4,0,0,malicious
39,0,4,24,11,3,3,0,15,15,3,0,0,4,0,0,0,0,0,0,0,1,4.256938858,15,17,0,0,0,7,0,0,37,1,1,1,7,0,10,3,0,2,0,0,malicious
39,0,4,24,11,3,3,0,15,15,3,0,0,4,0,0,0,0,0,0,0,1,4.406516782,15,17,0,0,0,7,0,0,37,1,1,1,7,0,10,3,0,2,0,0,malicious
40,0,4,25,12,3,3,0,15,15,3,0,0,4,0,0,0,0,0,0,0,1,4.410451883,16,18,0,0,0,7,0,0,37,1,1,1,7,0,10,3,0,2,0,0,malicious
38,0,4,23,10,3,3,0,15,15,3,0,0,4,0,0,0,0,0,0,0,1,4.341310041,13,18,0,0,0,7,0,0,37,1,1,1,7,0,10,3,0,2,0,0,malicious
29,0,3,13,12,9,4.666666667,1,16,16,3,0,0,3,0,0,0,0,0,0,0,0,4.188522622,22,0,0,0,0,11,0,0,92,1,1,2,204,0,89,20,0,3,0,0,malicious
184,0,3,131,112,18,8.333333333,1,27,27,5,0,0,4,0,0,1,33,0,0,0,0,4.511235527,49,71,0,0,1,8,0,0,34,1,1,1,10,0,9,6,0,7,0,0,malicious
58,0,2,31,0,23,13,1,27,27,1,0,0,6,3,0,0,0,0,0,0,0,4.200773536,39,0,0,0,0,1,0,0,5,1,1,1,1,0,0,3,0,2,0,0,malicious
41,0,3,18,0,15,7,1,23,23,2,0,0,6,1,0,0,0,0,0,0,0,4.000814584,28,0,0,0,0,0,0,0,70,1,1,2,54,0,5,6,0,5,0,0,malicious
73,0,5,11,10,30,11.6,1,62,62,5,0,0,3,0,0,0,0,0,0,0,0,4.279036696,51,8,0,0,1,3,0,0,66,1,1,2,8,0,3,34,0,5,0,0,malicious
13,0,2,1,0,8,5.5,1,12,12,1,0,0,3,0,0,0,0,0,0,0,0,3.522571589,11,0,0,0,0,7,0,0,332,1,1,2,4,0,1,6,0,140,0,0,malicious
100,0,2,14,9,13,8,1,17,17,3,2,2,4,0,1,1,0,0,68,2,0,5.261218638,63,5,0,0,0,0,0,0,20,1,1,1,4,0,0,2,0,1,0,0,malicious
51,0,2,5,0,13,8,1,17,17,2,0,1,4,0,0,1,0,0,28,1,0,4.361480236,33,1,0,0,0,0,0,0,20,1,1,1,4,0,0,2,0,1,0,0,malicious
94,4,3,34,10,36,15.33333333,1,48,48,3,0,0,5,4,0,0,0,0,11,0,0,4.484309691,51,10,0,0,0,5,0,0,9,1,1,1,2,0,0,3,0,1,0,0,malicious
27,0,2,1,0,22,12.5,1,26,26,1,0,0,3,0,0,0,0,0,0,0,0,3.976449973,19,0,0,0,0,8,0,0,103,1,1,1,16,0,7,5,0,5,0,0,malicious
46,0,3,28,0,10,5.333333333,1,18,18,2,0,0,6,1,0,0,0,0,0,0,0,4.309718983,30,1,0,0,0,3,0,0,9,1,1,0,3,0,0,0,0,1,0,0,malicious
94,4,3,34,10,36,15.33333333,1,48,48,3,0,0,5,4,0,0,0,0,11,0,0,4.54257938,55,9,0,0,0,5,0,0,9,1,1,1,2,0,0,3,0,1,0,0,malicious
25,0,2,9,0,12,7.5,1,16,16,1,0,0,4,0,0,0,0,0,0,0,0,3.866729297,18,0,0,0,0,22,0,0,21,1,1,1,24,0,0,7,0,3,0,0,malicious
69,0,3,45,0,17,7.333333333,1,24,24,2,0,0,9,1,0,0,0,0,0,0,0,4.145247008,42,0,0,0,0,0,0,0,37,1,1,1,6,0,1,3,0,0,0,0,malicious
68,0,3,44,2,17,7.333333333,1,24,24,2,0,0,8,1,0,0,0,0,0,0,0,4.158493445,42,0,0,0,0,0,0,0,37,1,1,1,6,0,1,3,0,0,0,0,malicious
30,0,2,15,10,11,7,1,15,15,2,0,0,4,0,0,0,0,0,0,0,0,4.060574475,22,0,0,0,0,7,0,0,22,1,1,1,8,0,2,3,0,2,0,0,malicious
31,0,2,16,11,11,7,1,15,15,2,0,0,4,0,0,0,0,0,0,0,0,4.12849413,23,0,0,0,0,2,1,0,54,1,1,1,2,0,12,14,0,5,0,0,malicious
46,0,4,16,0,12,6.75,1,30,30,3,0,0,7,0,0,0,0,0,0,0,0,4.024511493,26,2,0,0,0,0,0,0,10,1,1,2,4,0,0,7,0,8,0,0,malicious
52,0,3,41,21,4,3,1,11,11,3,0,0,6,0,0,0,0,0,0,0,0,4.381874618,35,0,0,0,0,7,0,0,13,2,2,2,6,0,8,5,0,3,0,0,malicious
36,0,2,22,2,11,6.5,1,14,14,1,0,0,5,0,0,0,0,0,0,0,0,3.783725441,23,0,0,0,0,6,0,0,44,1,1,2,22,0,591,5,0,10,0,0,malicious
94,4,3,34,10,36,15.33333333,1,48,48,3,0,0,5,4,0,0,0,0,11,0,0,4.512297465,52,9,0,0,0,5,0,0,9,1,1,1,2,0,0,3,0,1,0,0,malicious
94,4,3,34,10,36,15.33333333,1,48,48,3,0,0,5,4,0,0,0,0,11,0,0,4.528078254,51,11,0,0,0,5,0,0,9,1,1,1,2,0,0,3,0,1,0,0,malicious
57,0,2,36,10,17,10,1,21,21,2,0,0,7,1,0,0,0,0,0,0,0,4.244054056,37,1,0,0,0,1,0,0,6,1,2,1,2,0,0,3,0,5,0,0,malicious
49,0,2,28,7,17,10,1,21,21,4,0,0,6,1,0,0,0,0,0,0,0,4.126301967,31,0,0,0,0,1,0,0,8,1,2,1,3,0,0,3,0,6,0,0,malicious
62,0,2,49,0,9,6,1,13,13,1,0,0,8,1,0,0,0,0,0,0,0,4.16064579,37,1,0,0,0,1,0,0,15,1,2,1,0,0,0,8,0,8,0,0,malicious
50,0,2,29,3,17,10,1,21,21,4,0,0,7,1,0,0,0,0,0,0,0,4.108667647,31,0,0,0,0,1,0,0,8,1,2,1,3,0,0,3,0,6,0,0,malicious
71,0,2,34,9,15,9,1,19,19,3,0,1,6,0,0,1,0,0,17,1,0,4.512071771,47,0,0,0,0,5,0,0,3,1,1,1,0,0,1,3,0,1,0,0,malicious
47,4,3,1,0,31,14.66666667,1,46,46,2,0,0,3,4,0,0,0,0,0,0,0,4.453690048,29,0,0,0,0,2,0,0,41,1,1,1,16,0,0,8,0,4,0,0,malicious
23,2,2,1,0,18,10.5,1,22,22,1,0,0,3,2,0,0,0,0,0,0,0,3.913400746,16,0,0,0,0,33,0,0,46,1,1,1,21,0,9,6,0,2,0,0,malicious
31,0,3,3,2,19,8.666666667,1,28,28,2,0,0,3,0,0,0,0,0,0,0,0,4.246188757,23,0,0,0,0,9,0,0,30,1,1,1,1,0,10,3,0,3,0,0,malicious
36,0,3,11,10,17,7.666666667,1,25,25,3,0,0,3,0,0,0,0,0,0,0,0,4.239763592,27,0,0,0,1,3,0,0,27,1,1,0,28,0,4,0,0,2,0,0,malicious
119,4,3,10,9,36,19.66666667,1,61,61,3,2,1,3,4,0,0,0,0,47,1,0,4.874256191,47,48,0,0,1,9,0,0,84,1,1,1,25,0,20,15,0,6,0,2,malicious
23,0,2,1,0,17,10.5,1,22,22,1,0,0,3,0,0,0,0,0,0,0,0,3.806238929,17,0,0,0,0,9,0,0,84,1,1,2,31,0,49,8,0,10,0,0,malicious
90,1,4,64,55,9,5.75,1,26,26,4,0,1,4,1,0,0,0,0,0,0,0,4.693343075,29,42,0,0,0,13,0,0,75,1,1,2,103,0,62,6,0,17,0,0,malicious
21,0,2,1,0,16,9.5,1,20,20,1,0,0,3,0,0,0,0,0,0,0,0,3.815410725,17,0,0,0,0,0,0,0,24,1,1,1,4,0,2,2,0,0,0,0,malicious
18,0,2,1,0,13,8,1,17,17,1,0,0,3,0,0,0,0,0,0,0,0,3.83326969,12,2,0,0,1,8,0,0,106,1,1,2,5,0,0,6,0,24,0,0,malicious
30,1,3,1,0,19,9,1,29,29,2,0,0,3,1,0,0,0,0,0,0,0,4.060012149,20,0,0,0,0,10,0,0,11,1,1,1,9,0,0,5,0,2,0,0,malicious
58,0,4,45,9,3,2.5,0,13,13,4,0,0,7,1,0,0,0,0,0,0,1,4.816115937,28,13,0,0,0,1,0,0,60,1,1,1,18,0,13,4,0,2,0,0,malicious
49,0,2,35,9,10,6.5,1,14,14,2,0,0,6,0,0,0,0,0,0,0,0,4.078604923,33,0,0,0,1,15,0,0,59,1,1,1,21,3,8,5,0,13,0,0,malicious
64,0,4,51,11,3,2.5,0,13,13,4,0,0,8,1,0,0,0,0,0,0,1,4.838206056,31,13,0,0,0,1,0,0,3,1,2,1,0,0,0,3,0,1,0,0,malicious
71,0,4,58,22,3,2.5,0,13,13,4,0,0,7,2,0,0,0,0,0,0,1,4.902193047,33,13,0,0,0,0,0,0,61,1,1,1,16,0,7,2,0,2,0,0,malicious
37,0,4,1,0,17,8.25,1,36,36,3,0,0,3,0,0,0,0,0,0,0,0,4.354222744,26,2,0,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,malicious
54,0,4,1,0,29,12.5,1,53,53,3,0,0,3,0,0,0,0,0,0,0,0,4.285778014,33,2,0,0,0,2,0,0,0,1,1,0,0,0,0,0,0,0,0,0,malicious
70,0,2,42,32,24,13.5,1,28,28,1,0,0,5,0,0,0,0,0,0,0,0,4.667660775,30,25,0,0,0,1,0,0,22,1,1,1,1,0,3,4,0,0,0,0,malicious
191,0,2,182,10,5,4,1,9,9,2,0,2,20,1,0,0,0,0,0,0,0,4.852420601,88,44,0,0,1,10,0,0,125,1,1,7,22,0,7,17,0,2,0,2,malicious
36,0,2,22,0,11,6.5,1,14,14,1,0,0,6,0,0,0,0,0,0,0,0,3.951243314,23,0,0,0,0,5,0,0,44,1,1,1,11,0,481,3,0,2,0,0,malicious
32,0,2,16,4,12,7.5,1,16,16,1,0,0,5,0,0,0,0,0,0,0,0,4.057855989,20,0,0,0,0,1,0,0,1,1,1,1,0,0,0,7,0,0,0,0,malicious
68,0,3,54,39,7,4,1,14,14,2,0,0,6,5,0,0,0,0,0,0,0,4.461891945,35,5,0,0,0,10,0,0,58,1,1,2,95,0,21,7,0,32,0,0,malicious
19,1,2,1,0,14,8.5,1,18,18,1,0,0,3,1,0,0,0,0,0,0,0,3.796217603,16,0,0,0,0,3,0,0,40,2,1,3,334,0,246,44,0,37,0,0,malicious
41,0,3,18,0,15,7,1,23,23,2,0,0,6,1,0,0,0,0,0,0,0,4.062891476,29,0,0,0,0,0,0,0,70,1,1,2,54,0,5,6,0,5,0,0,malicious
77,0,2,63,40,10,6.5,1,14,14,1,0,0,6,0,0,0,0,0,0,0,0,4.769118254,38,27,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,malicious
55,0,3,31,0,12,7.333333333,1,24,24,2,0,0,7,0,0,0,0,0,0,0,0,4.512507305,40,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,malicious
18,0,2,1,0,13,8,1,17,17,1,0,0,3,0,0,0,0,0,0,0,0,3.613337314,14,0,0,0,1,38,0,0,20,1,1,1,22,0,4,10,0,10,0,0,malicious
15,0,2,8,7,4,3,1,7,7,1,0,0,3,0,0,0,0,0,0,0,0,3.795088586,17,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,malicious
24,1,3,7,0,9,5,1,17,17,2,0,0,4,1,0,0,0,0,0,0,0,4.015319531,17,0,0,0,0,0,0,0,5,1,1,0,0,0,0,0,0,0,0,0,malicious
40,0,3,1,0,10,5.333333333,1,18,18,2,0,0,3,0,0,0,0,0,0,0,0,4.772055209,30,5,0,0,0,3,0,0,18,1,1,0,2,0,8,3,0,1,0,0,malicious
31,0,3,1,0,19,9.333333333,1,30,30,2,0,0,3,0,0,0,0,0,0,0,0,3.977208629,24,0,0,0,0,30,0,0,67,1,1,1,4,0,7,8,0,2,0,0,malicious
19,0,3,1,0,10,5.333333333,1,18,18,2,0,0,3,0,0,0,0,0,0,0,0,4.032303243,17,0,0,0,0,3,0,0,18,1,1,0,2,0,8,3,0,1,0,0,malicious
41,0,2,24,9,13,8,1,17,17,2,1,0,5,0,0,0,0,0,0,0,0,4.189260033,27,0,0,0,0,3,0,0,26,1,1,1,10,0,5,1,0,4,0,0,malicious
88,0,3,16,15,9,5.333333333,1,18,18,3,0,0,3,0,0,0,0,0,53,0,0,5.244451366,71,1,0,0,0,0,0,0,10,1,1,0,2,0,6,0,0,0,0,0,malicious
58,0,2,8,0,9,6,1,13,13,2,0,1,4,0,0,1,0,0,36,1,0,4.404803219,36,0,0,0,0,4,0,0,13,1,1,1,1,0,0,2,0,0,0,0,malicious
71,0,2,61,0,7,4.5,1,10,10,1,0,0,8,1,0,0,0,0,0,0,0,4.648879905,30,20,0,0,0,2,0,0,0,1,1,1,3,0,20,18,0,4,0,0,malicious
471,0,4,10,6,3,3,0,15,15,24,18,9,4,0,9,1,23,0,445,9,1,4.846571278,220,42,0,0,0,13,0,0,35,1,1,2,11,0,11,11,0,2,0,0,malicious
38,0,2,28,0,7,4.5,1,10,10,1,0,0,7,1,0,0,0,0,0,0,0,3.957729487,24,0,0,0,0,2,0,0,0,1,1,1,3,0,20,18,0,4,0,0,malicious
76,0,3,53,0,15,7,1,23,23,7,0,0,6,1,0,0,0,0,0,0,0,4.309866496,51,0,0,0,0,3,0,0,15,1,1,1,2,0,0,5,0,10,0,0,malicious
14,0,2,1,0,9,6,1,13,13,1,0,0,3,0,0,0,0,0,0,0,0,3.879664005,12,1,0,0,0,0,0,0,0,1,1,0,4,0,0,0,0,0,0,0,malicious
55,0,4,1,0,36,12.75,1,54,54,3,0,0,3,0,0,0,0,0,0,0,0,4.713972875,31,17,0,0,0,0,0,0,3,1,1,0,0,0,0,0,0,0,0,0,malicious
57,0,4,37,23,8,4.25,0,20,15,4,0,0,4,1,0,0,0,0,0,0,1,4.710479297,23,20,0,1,1,11,0,0,61,1,1,1,17,0,14,17,0,6,0,2,malicious
54,0,4,37,23,5,3.5,0,17,14,4,0,0,4,1,0,0,0,0,0,0,1,4.733695534,23,17,0,1,1,11,0,0,61,1,1,1,17,0,14,17,0,6,0,2,malicious
25,2,3,1,0,16,7.333333333,1,24,24,2,0,0,3,2,0,0,0,0,0,0,0,3.960320255,19,0,0,0,0,2,0,0,73,1,1,1,125,0,60,3,0,28,0,0,malicious
34,0,2,24,0,7,4.5,1,10,10,1,0,0,7,0,0,0,0,0,0,0,0,3.832179627,22,1,0,0,0,0,0,0,98,1,1,2,10,3,6,17,0,5,0,0,malicious
79,6,2,15,14,61,31.5,1,64,64,2,0,0,3,6,0,0,0,0,0,0,0,4.234023192,50,0,0,0,0,3,0,0,10,1,1,1,0,0,0,2,0,1,0,0,malicious
56,5,3,10,9,40,14.66666667,1,46,46,3,0,0,3,5,0,0,0,0,0,0,0,4.201243171,34,0,0,0,0,3,0,0,12,1,1,1,3,0,0,2,0,1,0,0,malicious
69,2,2,21,20,28,15,1,31,31,2,2,1,3,2,0,0,0,0,16,0,0,4.909598314,36,11,0,0,0,3,0,0,10,2,1,1,1,0,0,0,0,1,0,0,malicious
17,1,3,0,0,9,5,1,17,17,2,0,0,2,1,0,0,0,0,0,0,0,3.636842188,17,0,0,0,0,3,0,0,251,1,1,2,131,1,16,5,0,82,0,0,malicious
28,0,2,7,6,2,2,1,5,5,1,1,0,3,0,0,0,0,0,15,0,0,4.495906598,19,2,0,0,0,3,0,0,10,2,1,1,1,0,0,0,0,1,0,0,malicious
28,0,2,7,6,2,2,1,5,5,1,1,0,3,0,0,0,0,0,15,0,0,4.350209029,21,1,0,0,0,3,0,0,10,2,1,1,1,0,0,0,0,1,0,0,malicious
69,2,2,21,20,28,15,1,31,31,2,2,1,3,2,0,0,0,0,16,0,0,4.909598314,36,11,0,0,0,3,0,0,10,2,1,1,1,0,0,0,0,1,0,0,malicious
54,2,2,23,22,28,15,1,31,31,2,2,0,3,2,0,0,0,0,0,0,0,4.868967076,27,11,0,0,0,4,0,0,13,2,1,1,1,0,0,2,0,1,0,0,malicious
28,0,2,7,6,2,2,1,5,5,1,1,0,3,0,0,0,0,0,15,0,0,4.516875696,19,3,0,0,0,3,0,0,10,2,1,1,1,0,0,0,0,1,0,0,malicious
54,2,2,23,22,28,15,1,31,31,2,2,0,3,2,0,0,0,0,0,0,0,4.868967076,27,11,0,0,0,4,0,0,13,2,1,1,1,0,0,2,0,1,0,0,malicious
28,0,2,7,6,2,2,1,5,5,1,1,0,3,0,0,0,0,0,15,0,0,4.384795487,20,1,0,0,0,3,0,0,10,2,1,1,1,0,0,0,0,1,0,0,malicious
28,0,2,7,6,2,2,1,5,5,1,1,0,3,0,0,0,0,0,15,0,0,4.350209029,18,0,0,0,0,3,0,0,10,2,1,1,1,0,0,0,0,1,0,0,malicious
38,1,2,10,9,25,13.5,1,28,28,2,0,0,3,1,0,0,0,0,0,0,0,4.250201919,27,0,0,0,0,0,0,0,5,1,1,1,0,0,2,3,0,0,0,0,malicious
18,1,3,1,0,9,5,1,17,17,2,0,0,3,1,0,0,0,0,0,0,0,3.642371449,18,0,0,0,0,3,0,0,251,1,1,2,131,1,16,5,0,82,0,0,malicious
21,0,2,5,4,12,7.5,1,16,16,1,0,0,3,0,0,0,0,0,0,0,0,4.039148672,16,0,0,0,1,45,0,0,301,1,1,3,166,11,145,22,0,44,0,0,malicious
54,0,4,37,23,5,3.5,0,17,14,4,0,0,4,1,0,0,0,0,0,0,1,4.746070739,23,17,0,1,1,11,0,0,61,1,1,1,17,0,14,17,0,6,0,2,malicious
121,3,2,54,20,27,15,1,31,31,2,0,2,4,4,0,0,0,0,35,1,0,4.982121564,54,33,0,0,0,24,0,0,222,1,1,4,137,0,19,23,0,6,0,0,malicious
18,0,2,6,5,8,5.5,1,12,12,1,0,0,3,0,0,0,0,0,0,0,0,3.796217603,15,0,0,0,3,3,0,0,63,1,1,2,188,113,120,3,0,2,0,0,malicious
89,2,2,31,20,18,10.5,1,22,22,2,0,2,4,3,0,0,0,0,35,1,0,4.632900669,47,10,0,0,0,24,0,0,222,1,1,4,137,0,19,23,0,6,0,0,malicious
32,3,2,1,0,27,15,1,31,31,1,0,0,3,3,0,0,0,0,0,0,0,4.137326145,23,0,0,0,0,24,0,0,222,1,1,4,137,0,19,23,0,6,0,0,malicious
33,2,2,11,0,18,10.5,1,22,22,1,0,0,4,2,0,0,0,0,0,0,0,3.896182567,24,0,0,0,0,24,0,0,222,1,1,4,137,0,19,23,0,6,0,0,malicious
51,0,2,29,2,18,10.5,1,22,22,1,0,0,7,0,0,0,0,0,0,0,0,4.223485161,34,0,0,0,5,18,0,0,86,1,1,2,21,0,28,15,0,7,0,0,malicious
14,1,2,1,0,9,6,1,13,13,1,0,0,3,1,0,0,0,0,0,0,0,3.499227542,14,0,0,0,0,3,0,0,251,1,1,2,131,1,16,5,0,82,0,0,malicious
52,0,2,30,0,18,10.5,1,22,22,1,0,0,8,0,0,0,0,0,0,0,0,4.20291008,34,0,0,0,5,18,0,0,86,1,1,2,21,0,28,15,0,7,0,0,malicious
28,2,2,10,9,14,8.5,1,18,18,2,0,0,3,2,0,0,0,0,0,0,0,4.321721231,21,0,0,0,0,2,0,0,41,1,1,1,16,0,0,8,0,4,0,0,malicious
19,2,2,1,0,14,8.5,1,18,18,1,0,0,3,2,0,0,0,0,0,0,0,4.132944045,15,0,0,0,0,2,0,0,41,1,1,1,16,0,0,8,0,4,0,0,malicious
22,0,3,1,0,13,6.333333333,1,21,21,2,0,0,3,0,0,0,0,0,0,0,0,3.952302978,16,2,0,0,1,8,0,0,146,1,1,3,5,0,3,6,0,53,0,0,malicious
36,0,3,11,0,14,7.666666667,1,25,25,2,0,0,5,0,0,0,0,0,0,0,0,4.098652005,23,0,0,0,0,0,0,0,2,1,1,1,0,0,0,3,0,1,0,0,malicious
37,0,4,11,0,10,5.75,1,26,26,3,0,0,5,0,0,0,0,0,0,0,0,4.022098308,26,0,0,0,0,0,0,0,2,1,1,1,0,0,0,3,0,1,0,0,malicious
27,2,2,1,0,22,12.5,1,26,26,1,0,0,3,2,0,0,0,0,0,0,0,4.07967865,21,0,0,0,0,2,0,0,41,1,1,1,16,0,0,8,0,4,0,0,malicious
23,0,4,11,10,3,2.25,0,12,12,4,0,0,3,0,0,0,0,0,0,0,1,4.081727679,9,9,0,0,0,6,0,0,10,1,1,1,7,0,3,4,0,0,0,0,malicious
34,2,3,1,0,23,10.33333333,1,33,33,2,0,0,3,2,0,0,0,0,0,0,0,4.016241798,22,0,0,0,0,7,0,0,23,1,2,1,7,0,8,3,0,4,0,0,malicious
28,2,2,10,9,15,8.5,1,18,18,1,0,0,3,2,0,0,0,0,0,0,0,4.297299718,18,0,0,0,0,0,0,0,19,1,1,1,3,0,1,5,0,0,0,0,malicious
35,0,4,11,3,12,5.25,1,24,24,3,0,0,4,0,0,0,0,0,0,0,0,4.041625614,21,4,0,0,0,4,0,0,4,1,2,1,2,0,0,3,0,2,0,0,malicious
49,0,2,30,3,16,9,1,19,19,4,0,0,7,1,0,0,0,0,0,0,0,4.251365138,29,0,0,0,0,8,0,0,19,1,1,1,4,0,0,3,0,1,0,0,malicious
36,3,3,1,0,27,11,1,35,35,2,0,0,3,3,0,0,0,0,0,0,0,4.251164173,25,0,0,0,0,24,0,0,222,1,1,4,137,0,19,23,0,6,0,0,malicious
33,0,2,12,0,18,10,1,21,21,1,0,0,4,0,0,0,0,0,0,0,0,3.887326145,22,0,0,0,1,0,0,0,38,1,1,2,5,0,1,22,0,3,0,0,malicious
42,0,4,31,14,3,2,0,11,11,4,0,0,5,0,0,0,0,0,0,0,1,4.489823814,22,8,0,0,0,3,0,0,12,1,1,1,17,0,29,4,0,6,0,0,malicious
22,0,4,11,0,3,2,0,11,11,3,0,0,5,0,0,0,0,0,0,0,1,4.086790375,10,8,0,0,0,3,0,0,90,1,1,2,25,0,2,9,0,4,0,0,malicious
64,0,3,49,21,7,4.333333333,1,15,15,3,1,0,7,0,0,0,0,0,0,0,0,4.313993157,41,0,0,0,0,6,0,0,1,1,1,1,1,0,1,3,0,2,0,0,malicious
28,0,4,17,0,3,2,0,11,11,3,0,0,5,0,0,0,0,0,0,0,1,4.24015686,13,8,0,0,0,10,0,0,43,1,1,1,22,0,29,2,0,10,0,0,malicious
29,0,4,18,0,3,2,0,11,11,3,0,0,5,0,0,0,0,0,0,0,1,4.305496794,15,8,0,0,0,9,0,0,109,1,1,1,50,2,17,8,0,19,0,0,malicious
207,0,2,51,8,19,11,1,23,23,6,3,3,8,2,0,0,0,0,132,2,0,5.41471888,97,43,0,0,0,2,0,1,23,1,1,1,9,0,2,2,0,4,0,0,malicious
35,0,4,24,7,3,2,0,11,11,4,0,0,5,0,0,0,0,0,0,0,1,4.211135507,18,8,0,0,1,3,0,0,7,1,1,1,17,0,30,8,0,6,0,0,malicious
204,2,2,23,9,19,11,1,23,23,3,1,3,4,2,0,0,0,0,157,3,0,4.741211228,75,90,0,0,0,3,0,0,11,1,1,1,6,0,0,4,0,7,0,0,malicious
117,0,3,104,9,5,3.666666667,1,13,13,4,0,0,8,0,0,0,0,0,0,0,0,4.922662114,78,14,0,0,0,0,0,0,2,1,1,1,0,0,0,4,0,3,0,0,malicious
45,0,4,31,14,3,2.75,0,14,14,4,0,0,5,0,0,0,0,0,0,0,1,4.587472353,22,11,0,0,0,3,0,0,12,1,1,1,17,0,29,4,0,6,0,0,malicious
33,2,3,1,0,19,10,1,32,32,2,0,0,3,2,0,0,0,0,0,0,0,4.32507052,19,2,0,0,0,3,0,0,11,1,1,1,6,0,0,4,0,7,0,0,malicious
230,0,2,58,9,10,6.5,1,14,14,2,1,3,6,0,0,0,0,0,157,3,0,4.730395939,67,113,0,0,0,1,0,0,2,1,2,1,0,0,0,3,0,1,0,0,malicious
17,1,2,1,0,12,7.5,1,16,16,1,0,0,3,1,0,0,0,0,0,0,0,3.803508855,13,0,0,0,0,9,0,0,84,1,1,2,31,0,49,8,0,10,0,0,malicious
117,0,3,104,9,5,3.666666667,1,13,13,4,0,0,8,0,0,0,0,0,0,0,0,4.920338162,69,15,0,0,0,0,0,0,2,1,1,1,0,0,0,4,0,3,0,0,malicious
